building_id,event_id,event_name,district,disaster_type,building_source,building_source_id,s1_pre_date,s1_post_date,s2_pre_date,s2_post_date,sample_type,evidence_source,evidence_url,evidence_type,reviewer_1,label_1,reviewer_2,label_2,label,label_confidence,label_reason,review_status,reviewer,review_date
TN_SOUTHERN_FLOOD_2023_145867,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQQ6F+PQP2,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_147306,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQJMR+2JC5,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_139054,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQP88+9J68,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_150702,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQPM7+XQH3,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_168795,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQQVF+8Q67,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_160408,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQPW9+F97F,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_SOUTHERN_FLOOD_2023_139058,TN_SOUTHERN_FLOOD_2023,Southern Districts Floods 2023,Tirunelveli,floods,google_open_buildings,6JWVQP87+MM96,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_051168,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV5F49+Q8Q6,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_040434,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4FVJ+229C,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_014348,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3GX6+2G93,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_027366,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3HRQ+MHM6,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_033151,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4G7P+C5M9,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_000994,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3GQ8+3XPP,1SDV,1SDV,none,none,SAR_ONLY,UNOSAT detailed damage assessment shapes,https://unosat.org/,HIGH_RES_PRE_POST,Alice,2,Bob,2,2,HIGH,Authoritative building complete collapse verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_040413,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4H6J+CFJV,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_040421,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4FHH+WVF6,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_051169,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV5F59+GWFP,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_045103,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4GRH+FH97,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_061433,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV5H24+X8JW,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_051154,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4FXJ+JFM7,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_071861,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV5J67+8V63,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_040415,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4H9W+5G6J,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_011635,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4G42+RQC6,1SDV,1SDV,none,none,SAR_ONLY,Joint Needs Assessment local report validation,https://reliefweb.int/,DISASTER_ASSESSMENT,Alice,0,Bob,U,0,HIGH,Double review label dispute resolved by senior adjudicator audit.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_011622,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4F4V+G72F,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_060308,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4GXR+42CX,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_061446,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV5H54+5P5P,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_040417,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4J74+JJ3F,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_008614,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3HGC+66R7,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_001322,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3GJQ+GM9P,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_051145,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4FXJ+R594,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_036934,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4HF5+R7P6,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_040426,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4FV9+4C34,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_046474,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4HW5+7459,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_020878,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3HV5+J98F,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_050845,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4JW2+9CR3,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_061435,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV5H55+32VC,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_001320,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3GQM+GRQQ,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_060058,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV5G2P+XH35,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_000001,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3FQJ+WCP7,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_001177,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3GM4+XVCP,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_045125,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4GVQ+RXPR,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_008617,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3HJP+GFGP,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_046491,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4HW4+CHQQ,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_051229,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV5F6M+Q7PV,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_001471,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3GPQ+CX58,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_018226,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV4G3Q+RXW8,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_071879,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV5J33+6GJ9,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_OCKHI_2017_008616,TN_OCKHI_2017,Cyclone Ockhi 2017,Kanyakumari,cyclones,google_open_buildings,6JWV3HQP+C6VH,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_100788,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXPGP+WJ6M,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_079156,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXQ43+H5H4,1SDV,1SDV,none,none,SAR_ONLY,UNOSAT detailed damage assessment shapes,https://unosat.org/,HIGH_RES_PRE_POST,Alice,2,Bob,2,2,HIGH,Authoritative building complete collapse verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_004090,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XVQJH+XW2F,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_008986,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XVRJF+WMC7,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_004083,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XVQ8P+4RJX,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_100994,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXQF8+3M7J,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_008964,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XVRMF+3HW5,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_113808,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXRGQ+PPGJ,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_118754,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXVF3+2HG4,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_081030,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXQ4R+V45R,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_108864,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXRF9+8J9Q,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_052292,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XWPQQ+W2H2,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_125718,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXRRF+9CWM,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_074257,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XWRMP+WCX3,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_000011,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XVP9X+GM8M,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_000003,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XVPCR+FWQM,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_103958,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXQGX+R735,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_069231,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XWRJ9+Q2V8,1SDV,1SDV,none,none,SAR_ONLY,Joint Needs Assessment local report validation,https://reliefweb.int/,DISASTER_ASSESSMENT,Alice,0,Bob,U,0,HIGH,Double review label dispute resolved by senior adjudicator audit.,APPROVED,Alice/Bob/Charlie,2026-08-25
