building_id,event_id,sample_type,s1_pre_valid,s1_post_valid,s2_pre_valid,s2_post_valid,output_dir,geometry_hash,building_area_m2,district,disaster_type,event_name,impact_date,s1_pre_date,s1_post_date,s2_pre_date,s2_post_date,s1_available,s2_available,optical_available,mask_sum,mask_fraction,crs
TN_BUREVI_2020_019287,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_019287,a2d8e23d99481cb7,393.41,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,13,0.0126953125,EPSG:32644
TN_BUREVI_2020_036718,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_036718,abd360bb0ec7e58e,60.73,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_051227,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_051227,b861ec8be31b9786,34.66,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_068048,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_068048,69f5c60b7919d50e,72.52,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,5,0.0048828125,EPSG:32644
TN_BUREVI_2020_069153,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_069153,b605b9f072afef21,32.67,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_087617,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_087617,f8ee58da1794e19f,37.38,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,3,0.0029296875,EPSG:32644
TN_BUREVI_2020_097134,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_097134,45b21be29f909ac1,122.3,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,3,0.0029296875,EPSG:32644
TN_BUREVI_2020_101519,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_101519,67738c2356ee9b9b,14.58,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,3,0.0029296875,EPSG:32644
TN_BUREVI_2020_010481,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_010481,b0ac2bf90c6d14c9,75.87,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_011707,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_011707,0d3e34f19a99288b,13.87,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_019466,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_019466,45f792cd00b98cfa,410.05,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,8,0.0078125,EPSG:32644
TN_BUREVI_2020_040194,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_040194,578f0cc971fd5d18,561.19,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,14,0.013671875,EPSG:32644
TN_BUREVI_2020_055150,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_055150,27f81226a0f63c51,43.6,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,3,0.0029296875,EPSG:32644
TN_BUREVI_2020_072540,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_072540,4400e96e0afa21fd,119.6,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,7,0.0068359375,EPSG:32644
TN_BUREVI_2020_072756,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_072756,3b2c6fd364294a9e,298.75,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,6,0.005859375,EPSG:32644
TN_BUREVI_2020_087883,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_087883,89ec5ed976d116e5,21.8,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_097241,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_097241,d364dbfca0128f5f,17.37,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_101497,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_101497,da3e81fbe6537e64,206.97,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,6,0.005859375,EPSG:32644
TN_BUREVI_2020_011835,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_011835,c33512f6e2f8ba39,61.78,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_011791,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_011791,6a2f29a36a7280ce,69.04,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_022414,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,99.56,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_022414,5f80a9633a9200c6,18.4,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_012876,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_012876,e3b2d3500c6edb4e,75.36,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_012806,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_012806,5ccffb61d7c53d17,533.46,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,13,0.0126953125,EPSG:32644
TN_BUREVI_2020_023901,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_023901,bb7d0500d75fb77c,14.41,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_041767,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_041767,213c3ba48421d086,21.73,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,1,0.0009765625,EPSG:32644
TN_BUREVI_2020_013003,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_013003,ed90575d6abd1d72,20.56,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_013032,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_013032,8df3fb7171cacf35,14.71,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_000013,TN_BUREVI_2020,MULTIMODAL,87.5,87.5,87.5,87.5,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_000013,8e04325e119a086b,16.93,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_000203,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_000203,2a741905db94b095,52.99,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_013102,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_013102,d59397ddbcad0d35,21.04,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_024266,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_024266,e03442704478ed11,102.86,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_041870,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_041870,0615168de9962399,27.33,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_061403,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_061403,b2dc2cb2087639e6,146.07,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,7,0.0068359375,EPSG:32644
TN_BUREVI_2020_061458,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_061458,210b4f25a1f5d11f,15.61,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_094486,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_094486,b34d5a0951abeadf,12.0,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_094474,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_094474,836fc5e1cf42eb8a,24.89,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_099291,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_099291,98bb3781752c9c87,56.93,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_000557,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_000557,c51f6e61f62f5945,38.09,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_013249,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_013249,581d4c5529fdec01,13.22,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_024259,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_024259,6103d32084433408,38.68,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_041860,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_041860,87a15f821981b585,353.98,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,10,0.009765625,EPSG:32644
TN_BUREVI_2020_044407,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_044407,10aca105f5f48180,124.67,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,6,0.005859375,EPSG:32644
TN_BUREVI_2020_063181,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_063181,10f0c8d1cbce166d,59.74,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,3,0.0029296875,EPSG:32644
TN_BUREVI_2020_094497,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_094497,d756e035fbb16033,32.32,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_099621,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_099621,ccdb8e4fe9c480e3,344.06,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,9,0.0087890625,EPSG:32644
TN_BUREVI_2020_000536,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_000536,867ec9da0c3f0345,31.45,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,1,0.0009765625,EPSG:32644
TN_BUREVI_2020_014792,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_014792,77a8fc520dc66f74,40.77,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_014950,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,95.31,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_014950,cdb6809c57037398,7.72,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_025234,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_025234,7a7338c65915e89b,153.58,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,6,0.005859375,EPSG:32644
TN_BUREVI_2020_042425,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_042425,b8d21bcad9412de6,67.92,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,3,0.0029296875,EPSG:32644
TN_BUREVI_2020_062857,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_062857,45faeaa00f763ad8,52.18,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_063035,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_063035,15b7239af6a9281b,16.93,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,1,0.0009765625,EPSG:32644
TN_BUREVI_2020_082850,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_082850,ffc10aa26dfb0088,16.53,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_094569,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_094569,3e4a7d18330a9828,144.21,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,5,0.0048828125,EPSG:32644
TN_BUREVI_2020_099918,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_099918,6340bfb51f218a39,24.77,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_000615,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_000615,9d18af4e044b5ffd,68.09,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_005830,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_005830,3847002db76c2a88,22.21,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,1,0.0009765625,EPSG:32644
TN_BUREVI_2020_015192,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_015192,4cf757a82c399d7c,55.79,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,3,0.0029296875,EPSG:32644
TN_BUREVI_2020_030173,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_030173,00b374d9b766a680,92.72,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_045144,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_045144,02cf42383019ffca,15.1,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_063998,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_063998,60e5f3007ef40a67,19.28,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_064547,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_064547,8d15b89ce7f0e5a0,7.01,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_083041,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_083041,26341d909eec90da,12.38,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_095086,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_095086,e89c3095f5c2fe3e,43.61,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_099788,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_099788,08bdf07b2bfe05d8,25.27,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_005460,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_005460,ca6375e6390aadf8,40.16,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_005524,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_005524,8819e312c5b457d8,32.58,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,2,0.001953125,EPSG:32644
TN_BUREVI_2020_016183,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_016183,a0cb4c36a72c33d0,127.2,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,6,0.005859375,EPSG:32644
TN_BUREVI_2020_034747,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_034747,42dda283542891ad,108.2,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,6,0.005859375,EPSG:32644
TN_BUREVI_2020_050111,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_050111,d3cacd415940d525,119.16,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,6,0.005859375,EPSG:32644
TN_BUREVI_2020_067547,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_067547,7b301a465fd044b6,134.27,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,5,0.0048828125,EPSG:32644
TN_BUREVI_2020_067632,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_067632,a360f6cfbdd68f48,71.44,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,5,0.0048828125,EPSG:32644
TN_BUREVI_2020_085287,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_085287,a72fc24c1e3d7777,6.25,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
TN_BUREVI_2020_096392,TN_BUREVI_2020,MULTIMODAL,100.0,100.0,100.0,100.0,data/tamil_nadu/chips_scaled//TN_BUREVI_2020/TN_BUREVI_2020_096392,a6acf04217e219b1,62.28,Thoothukudi,cyclones,Cyclone Burevi 2020,2020-12-03,1SDV,1SDV,20201109,20201209,True,True,True,4,0.00390625,EPSG:32644
