sample_id,xbd_uid,disaster,disaster_type,peril,damage_label,damage_class,split,s1_pre_path,s1_post_path,s2_pre_path,s2_post_path,building_mask_path,geometry
xbd_bld_199347,nepal-flooding_00000400,nepal-flooding,flooding,flood,intact,0,val,data/xbd_s12/s1/nepal-flooding_00000400_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000400_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000400_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000400_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000400_mask_sim.npy,"POLYGON ((83.40077920727367 26.593227177824755, 83.40077920727367 26.593427177824754, 83.40057920727367 26.593427177824754, 83.40057920727367 26.593227177824755, 83.40077920727367 26.593227177824755))"
xbd_bld_070697,hurricane-matthew_00000380,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000380_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000380_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000380_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000380_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000380_mask_sim.npy,"POLYGON ((-74.10190319614708 18.250630395719835, -74.10190319614708 18.250830395719834, -74.10210319614708 18.250830395719834, -74.10210319614708 18.250630395719835, -74.10190319614708 18.250630395719835))"
xbd_bld_078630,hurricane-michael_00000144,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000144_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000144_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000144_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000144_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000144_mask_sim.npy,"POLYGON ((-85.6437624452821 30.09088388364289, -85.6437624452821 30.091083883642888, -85.64396244528211 30.091083883642888, -85.64396244528211 30.09088388364289, -85.6437624452821 30.09088388364289))"
xbd_bld_091057,hurricane-michael_00000317,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000317_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000317_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000317_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000317_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000317_mask_sim.npy,"POLYGON ((-85.61403457689447 30.15305419679994, -85.61403457689447 30.15325419679994, -85.61423457689448 30.15325419679994, -85.61423457689448 30.15305419679994, -85.61403457689447 30.15305419679994))"
xbd_bld_084539,hurricane-michael_00000227,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000227_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000227_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000227_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000227_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000227_mask_sim.npy,"POLYGON ((-85.64051439326411 30.158307985655775, -85.64051439326411 30.158507985655774, -85.64071439326412 30.158507985655774, -85.64071439326412 30.158307985655775, -85.64051439326411 30.158307985655775))"
xbd_bld_192731,nepal-flooding_00000306,nepal-flooding,flooding,flood,destroyed,2,val,data/xbd_s12/s1/nepal-flooding_00000306_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000306_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000306_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000306_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000306_mask_sim.npy,"POLYGON ((83.50776766754981 26.544359425851297, 83.50776766754981 26.544559425851297, 83.50756766754981 26.544559425851297, 83.50756766754981 26.544359425851297, 83.50776766754981 26.544359425851297))"
xbd_bld_201266,nepal-flooding_00000418,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000418_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000418_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000418_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000418_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000418_mask_sim.npy,"POLYGON ((83.37902746811949 26.716251493949205, 83.37902746811949 26.716451493949204, 83.37882746811948 26.716451493949204, 83.37882746811948 26.716251493949205, 83.37902746811949 26.716251493949205))"
xbd_bld_074127,hurricane-michael_00000061,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000061_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000061_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000061_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000061_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000061_mask_sim.npy,"POLYGON ((-85.63581915219702 30.198566167650455, -85.63581915219702 30.198766167650454, -85.63601915219702 30.198766167650454, -85.63601915219702 30.198566167650455, -85.63581915219702 30.198566167650455))"
xbd_bld_202845,nepal-flooding_00000436,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000436_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000436_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000436_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000436_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000436_mask_sim.npy,"POLYGON ((83.5266343403047 26.49101846937697, 83.5266343403047 26.49121846937697, 83.52643434030469 26.49121846937697, 83.52643434030469 26.49101846937697, 83.5266343403047 26.49101846937697))"
xbd_bld_199443,nepal-flooding_00000401,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000401_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000401_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000401_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000401_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000401_mask_sim.npy,"POLYGON ((83.39796281335782 26.600873147284446, 83.39796281335782 26.601073147284445, 83.39776281335782 26.601073147284445, 83.39776281335782 26.600873147284446, 83.39796281335782 26.600873147284446))"
xbd_bld_078699,hurricane-michael_00000145,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000145_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000145_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000145_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000145_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000145_mask_sim.npy,"POLYGON ((-85.64801362376919 30.195505403577616, -85.64801362376919 30.195705403577616, -85.6482136237692 30.195705403577616, -85.6482136237692 30.195505403577616, -85.64801362376919 30.195505403577616))"
xbd_bld_206631,nepal-flooding_00000479,nepal-flooding,flooding,flood,intact,0,val,data/xbd_s12/s1/nepal-flooding_00000479_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000479_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000479_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000479_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000479_mask_sim.npy,"POLYGON ((83.3522809204183 26.664043288877572, 83.3522809204183 26.66424328887757, 83.35208092041829 26.66424328887757, 83.35208092041829 26.664043288877572, 83.3522809204183 26.664043288877572))"
xbd_bld_069106,hurricane-matthew_00000351,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000351_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000351_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000351_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000351_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000351_mask_sim.npy,"POLYGON ((-74.11163632691557 18.641016721482725, -74.11163632691557 18.641216721482724, -74.11183632691558 18.641216721482724, -74.11183632691558 18.641016721482725, -74.11163632691557 18.641016721482725))"
xbd_bld_071363,hurricane-matthew_00000399,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000399_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000399_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000399_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000399_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000399_mask_sim.npy,"POLYGON ((-74.09645433477517 18.25791797388498, -74.09645433477517 18.25811797388498, -74.09665433477518 18.25811797388498, -74.09665433477518 18.25791797388498, -74.09645433477517 18.25791797388498))"
xbd_bld_197213,nepal-flooding_00000374,nepal-flooding,flooding,flood,destroyed,2,train,data/xbd_s12/s1/nepal-flooding_00000374_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000374_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000374_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000374_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000374_mask_sim.npy,"POLYGON ((83.36001335869707 26.719086263170606, 83.36001335869707 26.719286263170606, 83.35981335869707 26.719286263170606, 83.35981335869707 26.719086263170606, 83.36001335869707 26.719086263170606))"
xbd_bld_082961,hurricane-michael_00000204,hurricane-michael,wind,storm,destroyed,2,val,data/xbd_s12/s1/hurricane-michael_00000204_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000204_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000204_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000204_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000204_mask_sim.npy,"POLYGON ((-85.64174489030805 30.151677432868027, -85.64174489030805 30.151877432868027, -85.64194489030805 30.151877432868027, -85.64194489030805 30.151677432868027, -85.64174489030805 30.151677432868027))"
xbd_bld_205212,nepal-flooding_00000466,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000466_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000466_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000466_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000466_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000466_mask_sim.npy,"POLYGON ((83.39416065761705 26.608774936434372, 83.39416065761705 26.60897493643437, 83.39396065761704 26.60897493643437, 83.39396065761704 26.608774936434372, 83.39416065761705 26.608774936434372))"
xbd_bld_174851,nepal-flooding_00000009,nepal-flooding,flooding,flood,destroyed,2,train,data/xbd_s12/s1/nepal-flooding_00000009_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000009_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000009_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000009_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000009_mask_sim.npy,"POLYGON ((83.31918232634308 26.884865312302438, 83.31918232634308 26.885065312302437, 83.31898232634308 26.885065312302437, 83.31898232634308 26.884865312302438, 83.31918232634308 26.884865312302438))"
xbd_bld_070967,hurricane-matthew_00000387,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000387_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000387_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000387_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000387_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000387_mask_sim.npy,"POLYGON ((-74.09444002325297 18.270405607805678, -74.09444002325297 18.270605607805678, -74.09464002325298 18.270605607805678, -74.09464002325298 18.270405607805678, -74.09444002325297 18.270405607805678))"
xbd_bld_072815,hurricane-michael_00000037,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000037_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000037_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000037_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000037_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000037_mask_sim.npy,"POLYGON ((-85.65537014734592 30.10423311519342, -85.65537014734592 30.10443311519342, -85.65557014734593 30.10443311519342, -85.65557014734593 30.10423311519342, -85.65537014734592 30.10423311519342))"
xbd_bld_201137,nepal-flooding_00000414,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000414_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000414_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000414_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000414_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000414_mask_sim.npy,"POLYGON ((83.39906888733708 26.688585907047994, 83.39906888733708 26.688785907047993, 83.39886888733707 26.688785907047993, 83.39886888733707 26.688585907047994, 83.39906888733708 26.688585907047994))"
xbd_bld_201168,nepal-flooding_00000416,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000416_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000416_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000416_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000416_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000416_mask_sim.npy,"POLYGON ((83.52785194957988 26.50012960015045, 83.52785194957988 26.50032960015045, 83.52765194957988 26.50032960015045, 83.52765194957988 26.50012960015045, 83.52785194957988 26.50012960015045))"
xbd_bld_205613,nepal-flooding_00000471,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000471_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000471_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000471_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000471_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000471_mask_sim.npy,"POLYGON ((83.40027126642806 26.59643821774559, 83.40027126642806 26.59663821774559, 83.40007126642806 26.59663821774559, 83.40007126642806 26.59643821774559, 83.40027126642806 26.59643821774559))"
xbd_bld_201579,nepal-flooding_00000418,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000418_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000418_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000418_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000418_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000418_mask_sim.npy,"POLYGON ((83.37980429546126 26.715078212386416, 83.37980429546126 26.715278212386416, 83.37960429546125 26.715278212386416, 83.37960429546125 26.715078212386416, 83.37980429546126 26.715078212386416))"
xbd_bld_072413,hurricane-michael_00000023,hurricane-michael,wind,storm,damaged,1,val,data/xbd_s12/s1/hurricane-michael_00000023_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000023_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000023_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000023_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000023_mask_sim.npy,"POLYGON ((-85.62632617309197 30.143890092147746, -85.62632617309197 30.144090092147746, -85.62652617309197 30.144090092147746, -85.62652617309197 30.143890092147746, -85.62632617309197 30.143890092147746))"
xbd_bld_078548,hurricane-michael_00000142,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000142_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000142_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000142_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000142_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000142_mask_sim.npy,"POLYGON ((-85.6185534052115 30.182093733434968, -85.6185534052115 30.182293733434967, -85.6187534052115 30.182293733434967, -85.6187534052115 30.182093733434968, -85.6185534052115 30.182093733434968))"
xbd_bld_200869,nepal-flooding_00000412,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000412_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000412_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000412_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000412_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000412_mask_sim.npy,"POLYGON ((83.37147199226958 26.718596914209453, 83.37147199226958 26.718796914209452, 83.37127199226957 26.718796914209452, 83.37127199226957 26.718596914209453, 83.37147199226958 26.718596914209453))"
xbd_bld_200613,nepal-flooding_00000412,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000412_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000412_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000412_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000412_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000412_mask_sim.npy,"POLYGON ((83.37204051247957 26.71630523099195, 83.37204051247957 26.71650523099195, 83.37184051247957 26.71650523099195, 83.37184051247957 26.71630523099195, 83.37204051247957 26.71630523099195))"
xbd_bld_076491,hurricane-michael_00000104,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000104_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000104_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000104_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000104_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000104_mask_sim.npy,"POLYGON ((-85.62848608544246 30.22267384304317, -85.62848608544246 30.22287384304317, -85.62868608544247 30.22287384304317, -85.62868608544247 30.22267384304317, -85.62848608544246 30.22267384304317))"
xbd_bld_074332,hurricane-michael_00000065,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000065_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000065_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000065_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000065_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000065_mask_sim.npy,"POLYGON ((-85.65016182724199 30.215121256253926, -85.65016182724199 30.215321256253926, -85.650361827242 30.215321256253926, -85.650361827242 30.215121256253926, -85.65016182724199 30.215121256253926))"
xbd_bld_200891,nepal-flooding_00000412,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000412_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000412_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000412_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000412_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000412_mask_sim.npy,"POLYGON ((83.37240256754687 26.715631593478506, 83.37240256754687 26.715831593478505, 83.37220256754686 26.715831593478505, 83.37220256754686 26.715631593478506, 83.37240256754687 26.715631593478506))"
xbd_bld_205243,nepal-flooding_00000466,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000466_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000466_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000466_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000466_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000466_mask_sim.npy,"POLYGON ((83.39667391154033 26.607944867828387, 83.39667391154033 26.608144867828386, 83.39647391154033 26.608144867828386, 83.39647391154033 26.607944867828387, 83.39667391154033 26.607944867828387))"
xbd_bld_074546,hurricane-michael_00000069,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000069_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000069_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000069_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000069_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000069_mask_sim.npy,"POLYGON ((-85.63358837225717 30.198968404376124, -85.63358837225717 30.199168404376124, -85.63378837225717 30.199168404376124, -85.63378837225717 30.198968404376124, -85.63358837225717 30.198968404376124))"
xbd_bld_202544,nepal-flooding_00000433,nepal-flooding,flooding,flood,intact,0,val,data/xbd_s12/s1/nepal-flooding_00000433_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000433_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000433_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000433_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000433_mask_sim.npy,"POLYGON ((83.39338758753246 26.69938053522463, 83.39338758753246 26.69958053522463, 83.39318758753245 26.69958053522463, 83.39318758753245 26.69938053522463, 83.39338758753246 26.69938053522463))"
xbd_bld_205363,nepal-flooding_00000467,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000467_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000467_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000467_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000467_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000467_mask_sim.npy,"POLYGON ((83.35788660371342 26.713529506179277, 83.35788660371342 26.713729506179277, 83.35768660371342 26.713729506179277, 83.35768660371342 26.713529506179277, 83.35788660371342 26.713529506179277))"
xbd_bld_089554,hurricane-michael_00000299,hurricane-michael,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-michael_00000299_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000299_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000299_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000299_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000299_mask_sim.npy,"POLYGON ((-85.64606074525278 30.165677044807357, -85.64606074525278 30.165877044807356, -85.64626074525279 30.165877044807356, -85.64626074525279 30.165677044807357, -85.64606074525278 30.165677044807357))"
xbd_bld_071108,hurricane-matthew_00000395,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000395_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000395_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000395_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000395_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000395_mask_sim.npy,"POLYGON ((-74.09656167270958 18.245391251012236, -74.09656167270958 18.245591251012236, -74.09676167270959 18.245591251012236, -74.09676167270959 18.245391251012236, -74.09656167270958 18.245391251012236))"
xbd_bld_078077,hurricane-michael_00000133,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000133_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000133_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000133_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000133_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000133_mask_sim.npy,"POLYGON ((-85.62108540470692 30.181158577256905, -85.62108540470692 30.181358577256905, -85.62128540470692 30.181358577256905, -85.62128540470692 30.181158577256905, -85.62108540470692 30.181158577256905))"
xbd_bld_067175,hurricane-matthew_00000318,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000318_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000318_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000318_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000318_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000318_mask_sim.npy,"POLYGON ((-74.14793838990114 18.554627414303205, -74.14793838990114 18.554827414303205, -74.14813838990115 18.554827414303205, -74.14813838990115 18.554627414303205, -74.14793838990114 18.554627414303205))"
xbd_bld_205370,nepal-flooding_00000467,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000467_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000467_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000467_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000467_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000467_mask_sim.npy,"POLYGON ((83.35862807964928 26.71213007572288, 83.35862807964928 26.71233007572288, 83.35842807964927 26.71233007572288, 83.35842807964927 26.71213007572288, 83.35862807964928 26.71213007572288))"
xbd_bld_191247,nepal-flooding_00000278,nepal-flooding,flooding,flood,destroyed,2,train,data/xbd_s12/s1/nepal-flooding_00000278_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000278_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000278_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000278_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000278_mask_sim.npy,"POLYGON ((83.54788036644075 26.53320862768281, 83.54788036644075 26.53340862768281, 83.54768036644074 26.53340862768281, 83.54768036644074 26.53320862768281, 83.54788036644075 26.53320862768281))"
xbd_bld_080060,hurricane-michael_00000167,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000167_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000167_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000167_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000167_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000167_mask_sim.npy,"POLYGON ((-85.6520590121163 30.211194652626787, -85.6520590121163 30.211394652626787, -85.6522590121163 30.211394652626787, -85.6522590121163 30.211194652626787, -85.6520590121163 30.211194652626787))"
xbd_bld_176550,nepal-flooding_00000028,nepal-flooding,flooding,flood,destroyed,2,train,data/xbd_s12/s1/nepal-flooding_00000028_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000028_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000028_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000028_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000028_mask_sim.npy,"POLYGON ((83.30126978202341 26.759552533837027, 83.30126978202341 26.759752533837027, 83.3010697820234 26.759752533837027, 83.3010697820234 26.759552533837027, 83.30126978202341 26.759552533837027))"
xbd_bld_073895,hurricane-michael_00000058,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000058_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000058_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000058_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000058_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000058_mask_sim.npy,"POLYGON ((-85.6574160184075 30.234227649261378, -85.6574160184075 30.234427649261377, -85.65761601840751 30.234427649261377, -85.65761601840751 30.234227649261378, -85.6574160184075 30.234227649261378))"
