building_id,location,split,damage_label,sar_pre_path,sar_post_path,optical_pre_path,optical_post_path,building_mask_path,chip_size,resolution,crs,valid_sar,valid_optical
chennai_bld_002686,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002686_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002686_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002686_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002686_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002686_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002687,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002687_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002687_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002687_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002687_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002687_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002688,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002688_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002688_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002688_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002688_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002688_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002689,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002689_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002689_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002689_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002689_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002689_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002690,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002690_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002690_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002690_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002690_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002690_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002691,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002691_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002691_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002691_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002691_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002691_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002692,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002692_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002692_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002692_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002692_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002692_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002693,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002693_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002693_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002693_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002693_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002693_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002694,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002694_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002694_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002694_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002694_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002694_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002695,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002695_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002695_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002695_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002695_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002695_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002696,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002696_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002696_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002696_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002696_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002696_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002697,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002697_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002697_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002697_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002697_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002697_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002698,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002698_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002698_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002698_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002698_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002698_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002699,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002699_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002699_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002699_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002699_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002699_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002700,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002700_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002700_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002700_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002700_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002700_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002701,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002701_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002701_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002701_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002701_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002701_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002702,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002702_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002702_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002702_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002702_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002702_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002703,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002703_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002703_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002703_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002703_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002703_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002704,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002704_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002704_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002704_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002704_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002704_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002705,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002705_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002705_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002705_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002705_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002705_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002706,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002706_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002706_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002706_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002706_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002706_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002707,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002707_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002707_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002707_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002707_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002707_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002708,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002708_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002708_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002708_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002708_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002708_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002709,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002709_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002709_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002709_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002709_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002709_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002710,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002710_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002710_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002710_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002710_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002710_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002711,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002711_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002711_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002711_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002711_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002711_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002712,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002712_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002712_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002712_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002712_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002712_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002713,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002713_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002713_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002713_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002713_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002713_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002714,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002714_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002714_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002714_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002714_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002714_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002715,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002715_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002715_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002715_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002715_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002715_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002716,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002716_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002716_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002716_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002716_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002716_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002717,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002717_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002717_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002717_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002717_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002717_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002718,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002718_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002718_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002718_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002718_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002718_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002719,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002719_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002719_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002719_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002719_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002719_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002720,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002720_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002720_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002720_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002720_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002720_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002721,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002721_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002721_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002721_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002721_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002721_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002722,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002722_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002722_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002722_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002722_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002722_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002723,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002723_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002723_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002723_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002723_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002723_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002724,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002724_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002724_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002724_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002724_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002724_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002725,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002725_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002725_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002725_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002725_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002725_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002726,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002726_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002726_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002726_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002726_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002726_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002727,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002727_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002727_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002727_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002727_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002727_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002728,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002728_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002728_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002728_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002728_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002728_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002729,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002729_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002729_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002729_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002729_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002729_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002730,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002730_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002730_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002730_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002730_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002730_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002731,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002731_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002731_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002731_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002731_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002731_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002732,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002732_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002732_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002732_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002732_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002732_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002733,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002733_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002733_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002733_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002733_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002733_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002734,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002734_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002734_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002734_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002734_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002734_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002735,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002735_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002735_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002735_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002735_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002735_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002736,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002736_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002736_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002736_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002736_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002736_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002737,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002737_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002737_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002737_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002737_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002737_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002738,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002738_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002738_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002738_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002738_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002738_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002739,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002739_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002739_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002739_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002739_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002739_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002740,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002740_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002740_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002740_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002740_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002740_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002741,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002741_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002741_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002741_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002741_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002741_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002742,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002742_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002742_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002742_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002742_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002742_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002743,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002743_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002743_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002743_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002743_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002743_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002744,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002744_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002744_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002744_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002744_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002744_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002745,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002745_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002745_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002745_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002745_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002745_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002746,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002746_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002746_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002746_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002746_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002746_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002747,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002747_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002747_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002747_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002747_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002747_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002748,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002748_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002748_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002748_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002748_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002748_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002749,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002749_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002749_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002749_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002749_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002749_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002750,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002750_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002750_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002750_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002750_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002750_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002751,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002751_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002751_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002751_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002751_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002751_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_002752,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_002752_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002752_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_002752_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_002752_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_002752_mask.npy,32,10.0,EPSG:32644,True,True
